X,Y,Z,RHO
-40,520,-519.0165714,19.19532
-40,520,-548.9964286,20.14226
-40,520,-580.7438571,21.1231
-40,520,-614.3638571,22.12581
-40,520,-649.967,23.14127
-40,520,-687.6702857,24.16926
-40,520,-727.5974286,25.22136
-40,530,-26.46947143,47.90561
-40,530,-28.0503,50.37109
-40,530,-29.72345714,52.94807
-40,530,-31.49437143,55.61822
-40,530,-33.36881429,58.34925
-40,530,-35.35282857,61.09467
-40,530,-37.45278571,63.79844
-40,530,-39.6753,66.40242
-40,530,-42.02735714,68.85322
-40,530,-44.51618571,71.10567
-40,530,-47.14934286,73.12202
-40,530,-49.93475714,74.86782
-40,530,-52.88065714,76.30685
-40,530,-55.99571429,77.39721
-40,530,-59.28901429,78.09018
-40,530,-62.77005714,78.33285
-40,530,-66.44887143,78.07406
-40,530,-70.33598571,77.27265
-40,530,-74.44252857,75.90596
-40,530,-78.78018571,73.97597
-40,530,-83.36132857,71.51132
-40,530,-88.199,68.56434
-40,530,-93.307,65.20427
-40,530,-98.69998571,61.50884
-40,530,-104.3934143,57.55699
-40,530,-110.4037429,53.42477
-40,530,-116.7484,49.18473
-40,530,-123.4459286,44.90813
-40,530,-130.5160286,40.66762
-40,530,-137.9796714,36.53854
-40,530,-145.8591429,32.59726
-40,530,-154.1781429,28.91672
-40,530,-162.9621429,25.56029
-40,530,-172.2377143,22.5761
-40,530,-182.0337143,19.99364
-40,530,-192.3807143,17.82347
-40,530,-203.3108571,16.05998
-40,530,-214.859,14.68596
-40,530,-227.0617143,13.67785
-40,530,-239.9581429,13.01035
-40,530,-253.5901429,12.65973
-40,530,-268.002,12.60538
-40,530,-283.2407143,12.82978
-40,530,-299.3561429,13.31692
-40,530,-316.4011429,14.04967
-40,530,-334.4317143,15.00668
-40,530,-353.5065714,16.15938
-40,530,-373.688,17.46964
-40,530,-395.0414286,18.88855
-40,530,-417.6358571,20.35605
-40,530,-441.5441429,21.80154
-40,530,-466.8428571,23.14536
-40,530,-493.6131429,24.30249
-40,530,-521.9404286,25.18984
-40,530,-551.9154286,25.73834
-40,530,-583.634,25.90854
-40,530,-617.1978571,25.70468
-40,530,-652.7147143,25.18096
-40,530,-690.2988571,24.43505
-40,530,-730.0718571,23.59022
-40,540,-25.67341429,47.85541
-40,540,-27.20991429,50.1094
-40,540,-28.83632857,52.45721
-40,540,-30.5579,54.88344
-40,540,-32.38024286,57.36052
-40,540,-34.3092,59.84867
-40,540,-36.35092857,62.3001
-40,540,-38.5119,64.66564
-40,540,-40.79884286,66.90062
-40,540,-43.21881429,68.96751
-40,540,-45.7792,70.83473
-40,540,-48.48768571,72.47249
-40,540,-51.35235714,73.84768
-40,540,-54.38167143,74.92003
-40,540,-57.5845,75.64097
-40,540,-60.97017143,75.95604
-40,540,-64.54852857,75.81085
-40,540,-68.32992857,75.1594
-40,540,-72.32528571,73.97268
-40,540,-76.54615714,72.24527
-40,540,-81.00477143,69.99785
-40,540,-85.71402857,67.27479
-40,540,-90.68762857,64.13788
-40,540,-95.94005714,60.65837
-40,540,-101.4866429,56.90994
-40,540,-107.3436286,52.96459
-40,540,-113.5282143,48.89198
-40,540,-120.0586143,44.76133
-40,540,-126.9542,40.64388
-40,540,-134.2355429,36.61398
-40,540,-141.9245714,32.74736
-40,540,-150.0447143,29.11677
-40,540,-158.6208571,25.78594
-40,540,-167.6797143,22.80396
-40,540,-177.2498571,20.20175
-40,540,-187.3618571,17.9914
-40,540,-198.048,16.16833
-40,540,-209.3431429,14.7153
-40,540,-221.284,13.607
-40,540,-233.9097143,12.81412
-40,540,-247.262,12.30625
-40,540,-261.385,12.05326
-40,540,-276.3254286,12.02542
-40,540,-292.1331429,12.19267
-40,540,-308.8607143,12.52378
-40,540,-326.5641429,12.98645
-40,540,-345.303,13.5486
-40,540,-365.1398571,14.18144
-40,540,-386.1417143,14.863
-40,540,-408.3791429,15.58119
-40,540,-431.9271429,16.33455
-40,540,-456.8648571,17.13018
-40,540,-483.2762857,17.97917
-40,540,-511.2498571,18.89131
-40,540,-540.8792857,19.87073
-40,540,-572.2634286,20.91451
-40,540,-605.5065714,22.01469
-40,540,-640.7191429,23.16315
-40,540,-678.0175714,24.35694
-40,540,-717.5248571,25.60147
-40,550,-25.53731429,47.24769
-40,550,-27.06585714,49.47249
-40,550,-28.68385714,51.78814
-40,550,-30.39658571,54.1776
-40,550,-32.20962857,56.61197
-40,550,-34.12885714,59.05069
-40,550,-36.16048571,61.44579
-40,550,-38.311,63.74852
-40,550,-40.58718571,65.91504
-40,550,-42.99617143,67.90894
-40,550,-45.54538571,69.69988
-40,550,-48.24258571,71.25951
-40,550,-51.09591429,72.55658
-40,550,-54.11388571,73.55327
-40,550,-57.30542857,74.20428
-40,550,-60.67991429,74.45915
-40,550,-64.24718571,74.26784
-40,550,-68.01762857,73.58847
-40,550,-72.00217143,72.39527
-40,550,-76.21234286,70.68466
-40,550,-80.66032857,68.47743
-40,550,-85.35904286,65.81655
-40,550,-90.3221,62.76123
-40,550,-95.56394286,59.37933
-40,550,-101.0998714,55.74072
-40,550,-106.9460571,51.9134
-40,550,-113.1196714,47.96296
-40,550,-119.6389143,43.95464
-40,550,-126.5231143,39.95607
-40,550,-133.7928286,36.0386
-40,550,-141.4699571,32.27591
-40,550,-149.5778571,28.73972
-40,550,-158.1414286,25.49373
-40,550,-167.1872857,22.58774
-40,550,-176.7438571,20.05384
-40,550,-186.8412857,17.90555
-40,550,-197.5121429,16.13976
-40,550,-208.7908571,14.74077
-40,550,-220.7137143,13.68477
-40,550,-233.32,12.94403
-40,550,-246.651,12.4897
-40,550,-260.7504286,12.29319
-40,550,-275.665,12.32616
-40,550,-291.4441429,12.55963
-40,550,-308.14,12.96303
-40,550,-325.8081429,13.5039
-40,550,-344.5075714,14.14908
-40,550,-364.3004286,14.86738
-40,550,-385.253,15.63306
-40,550,-407.435,16.42876
-40,550,-430.9208571,17.24636
-40,550,-455.7887143,18.08513
-40,550,-482.1215714,18.94756
-40,550,-510.0071429,19.83464
-40,550,-539.538,20.74245
-40,550,-570.812,21.66193
-40,550,-603.9328571,22.58225
-40,550,-639.01,23.49644
-40,550,-676.1588571,24.40696
-40,550,-715.502,25.32812
-40,560,-25.50182857,47.26603
-40,560,-27.02752857,49.53786
-40,560,-28.64251429,51.90421
-40,560,-30.35201429,54.34725
-40,560,-32.16161429,56.83695
-40,560,-34.0772,59.33116
-40,560,-36.10492857,61.77997
-40,560,-38.25127143,64.13246
-40,560,-40.52301429,66.34255
-40,560,-42.92722857,68.37154
-40,560,-45.4713,70.18684
-40,560,-48.16297143,71.75773
-40,560,-51.0103,73.0505
-40,560,-54.02177143,74.02469
-40,560,-57.20622857,74.63231
-40,560,-60.57298571,74.8204
-40,560,-64.13184286,74.53708
-40,560,-67.89311429,73.73983
-40,560,-71.86764286,72.4041
-40,560,-76.06692857,70.52982
-40,560,-80.5031,68.1438
-40,560,-85.18898571,65.29721
-40,560,-90.13817143,62.05891
-40,560,-95.36505714,58.50691
-40,560,-100.8848714,54.72067
-40,560,-106.7137857,50.77621
-40,560,-112.8688857,46.74493
-40,560,-119.3683857,42.69507
-40,560,-126.2315571,38.69421
-40,560,-133.4789714,34.81076
-40,560,-141.1324714,31.11285
-40,560,-149.2154286,27.66487
-40,560,-157.7527143,24.52235
-40,560,-166.771,21.72717
-40,560,-176.2985714,19.30457
-40,560,-186.3658571,17.2629
-40,560,-197.005,15.59578
-40,560,-208.2505714,14.28591
-40,560,-220.1391429,13.30939
-40,560,-232.7095714,12.63933
-40,560,-246.0032857,12.24834
-40,560,-260.064,12.10952
-40,560,-274.9382857,12.19614
-40,560,-290.6755714,12.48051
-40,560,-307.3281429,12.93284
-40,560,-324.9512857,13.52085
-40,560,-343.6038571,14.21097
-40,560,-363.3482857,14.97107
-40,560,-384.2504286,15.77416
-40,560,-406.3801429,16.60158
-40,560,-429.8115714,17.44403
-40,560,-454.623,18.29982
-40,560,-480.897,19.17072
-40,560,-508.7212857,20.05719
-40,560,-538.1882857,20.95501
-40,560,-569.3958571,21.85513
-40,560,-602.4472857,22.74707
-40,560,-637.452,23.62472
-40,560,-674.5254286,24.49178
-40,560,-713.7895714,25.3641
-40,570,-25.46342857,47.17626
-40,570,-26.9872,49.40711
-40,570,-28.60015714,51.72922
-40,570,-30.30761429,54.12527
-40,570,-32.1151,56.56607
-40,570,-34.02851429,59.01074
-40,570,-36.054,61.41101
-40,570,-38.19805714,63.71774
-40,570,-40.46742857,65.8865
-40,570,-42.8692,67.87992
-40,570,-45.41078571,69.6661
-40,570,-48.09988571,71.21433
-40,570,-50.94458571,72.49007
-40,570,-53.95338571,73.45139
-40,570,-57.13512857,74.04843
-40,570,-60.49914286,74.22648
-40,570,-64.05525714,73.93271
-40,570,-67.81378571,73.12499
-40,570,-71.78562857,71.78089
-40,570,-75.98227143,69.90401
-40,570,-80.41588571,67.52582
-40,570,-85.09932857,64.70209
-40,570,-90.04621429,61.5052
-40,570,-95.27098571,58.01477
-40,570,-100.7889,54.30959
-40,570,-106.6161714,50.46273
-40,570,-112.7699571,46.54081
-40,570,-119.2684571,42.60613
-40,570,-126.1310571,38.71991
-40,570,-133.3783143,34.94443
-40,570,-141.0321714,31.34272
-40,570,-149.116,27.9754
-40,570,-157.6547143,24.8959
-40,570,-166.675,22.14563
-40,570,-176.2051429,19.75076
-40,570,-186.2755714,17.72155
-40,570,-196.9187143,16.05405
-40,570,-208.1687143,14.73345
-40,570,-220.0622857,13.73808
-40,570,-232.6384286,13.04283
-40,570,-245.9384286,12.62157
-40,570,-260.0061429,12.44826
-40,570,-274.888,12.49683
-40,570,-290.6332857,12.74032
-40,570,-307.2945714,13.14997
-40,570,-324.927,13.69496
-40,570,-343.5895714,14.34358
-40,570,-363.3447143,15.06575
-40,570,-384.2582857,15.8364
-40,570,-406.4004286,16.63828
-40,570,-429.845,17.46289
-40,570,-454.6705714,18.30869
-40,570,-480.9598571,19.17718
-40,570,-508.8007143,20.0682
-40,570,-538.2855714,20.97685
-40,570,-569.5125714,21.8933
-40,570,-602.585,22.80629
-40,570,-637.6125714,23.70894
-40,570,-674.7107143,24.60423
-40,570,-714.0018571,25.50737
-40,580,-25.33118571,46.09041
-40,580,-26.8468,48.26374
-40,580,-28.45114286,50.52675
-40,580,-30.14945714,52.86355
-40,580,-31.9473,55.24644
-40,580,-33.85048571,57.63579
-40,580,-35.86515714,59.98419
-40,580,-37.99774286,62.24269
-40,580,-40.25498571,64.36641
-40,580,-42.6439,66.31699
-40,580,-45.17185714,68.06135
-40,580,-47.84654286,69.56773
-40,580,-50.67598571,70.80106
-40,580,-53.6686,71.71969
-40,580,-56.83322857,72.27498
-40,580,-60.17914286,72.41435
-40,580,-63.71608571,72.0877
-40,580,-67.45432857,71.2558
-40,580,-71.40471429,69.89863
-40,580,-75.57867143,68.02138
-40,580,-79.98831429,65.65599
-40,580,-84.6464,62.85791
-40,580,-89.56651429,59.6989
-40,580,-94.763,56.25828
-40,580,-100.2510714,52.6152
-40,580,-106.0468429,48.84384
-40,580,-112.1674571,45.01212
-40,580,-118.6310857,41.18311
-40,580,-125.457,37.41752
-40,580,-132.6657857,33.77536
-40,580,-140.2792714,30.31567
-40,580,-148.3208571,27.09394
-40,580,-156.8151429,24.15828
-40,580,-165.7888571,21.54549
-40,580,-175.2701429,19.27858
-40,580,-185.2891429,17.36639
-40,580,-195.8778571,15.80527
-40,580,-207.0707143,14.58217
-40,580,-218.9037143,13.67815
-40,580,-231.4158571,13.07154
-40,580,-244.6481429,12.74003
-40,580,-258.6442857,12.66154
-40,580,-273.4504286,12.81388
-40,580,-289.1157143,13.17364
-40,580,-305.6922857,13.71476
-40,580,-323.2351429,14.40787
-40,580,-341.8027143,15.22064
-40,580,-361.4565714,16.11958
-40,580,-382.2621429,17.07278
-40,580,-404.2884286,18.05216
-40,580,-427.6084286,19.03434
-40,580,-452.2994286,19.99922
-40,580,-478.4431429,20.92713
-40,580,-506.126,21.79623
-40,580,-535.4391429,22.58239
-40,580,-566.4792857,23.26295
-40,580,-599.3485714,23.8237
-40,580,-634.1552857,24.26663
-40,580,-671.0137143,24.61457
-40,580,-710.0451429,24.91016
-40,590,-25.28618571,47.117
-40,590,-26.7993,49.34499
-40,590,-28.40108571,51.66547
-40,590,-30.09677143,54.06238
-40,590,-31.89192857,56.50737
-40,590,-33.79234286,58.95954
-40,590,-35.80417143,61.36941
-40,590,-37.93382857,63.68518
-40,590,-40.18798571,65.8584
-40,590,-42.5737,67.8465
-40,590,-45.09825714,69.61174
-40,590,-47.76934286,71.11753
-40,590,-50.59495714,72.32412
-40,590,-53.58348571,73.18573
-40,590,-56.74372857,73.65062
-40,590,-60.08495714,73.66476
-40,590,-63.6169,73.17891
-40,590,-67.34982857,72.15766
-40,590,-71.29455714,70.58825
-40,590,-75.46255714,68.48641
-40,590,-79.86594286,65.89726
-40,590,-84.51754286,62.89046
-40,590,-89.43094286,59.55112
-40,590,-94.62055714,55.96912
-40,590,-100.1016286,52.22989
-40,590,-105.8903571,48.40892
-40,590,-112.0038857,44.57072
-40,590,-118.4604429,40.77113
-40,590,-125.2793714,37.06131
-40,590,-132.4812714,33.49092
-40,590,-140.0880714,30.10927
-40,590,-148.1231429,26.96381
-40,590,-156.6115714,24.09668
-40,590,-165.5798571,21.54087
-40,590,-175.0565714,19.3174
-40,590,-185.0718571,17.4344
-40,590,-195.6584286,15.88819
-40,590,-206.8504286,14.66585
-40,590,-218.6847143,13.74826
-40,590,-231.1998571,13.1129
-40,590,-244.4374286,12.73571
-40,590,-258.441,12.59186
-40,590,-273.2572857,12.65562
-40,590,-288.9354286,12.89964
-40,590,-305.5277143,13.29445
-40,590,-323.0895714,13.80897
-40,590,-341.6801429,14.41232
-40,590,-361.3615714,15.07714
-40,590,-382.2002857,15.78316
-40,590,-404.2664286,16.51994
-40,590,-427.6342857,17.28702
-40,590,-452.3827143,18.09136
-40,590,-478.5947143,18.94245
-40,590,-506.3584286,19.84696
-40,590,-535.767,20.80495
-40,590,-566.9185714,21.80926
-40,590,-599.9172857,22.84863
-40,590,-634.8727143,23.91352
-40,590,-671.901,25.00199
-40,590,-711.1245714,26.12283
-40,600,-25.31298571,47.20842
-40,600,-26.82807143,49.44685
-40,600,-28.43197143,51.77628
-40,600,-30.12991429,54.17809
-40,600,-31.92744286,56.62117
-40,600,-33.83037143,59.06192
-40,600,-35.84484286,61.44864
-40,600,-37.97727143,63.72826
-40,600,-40.23435714,65.85233
-40,600,-42.62312857,67.77985
-40,600,-45.15091429,69.47603
-40,600,-47.8254,70.90828
-40,600,-50.65461429,72.04137
-40,600,-53.64697143,72.83397
-40,600,-56.8113,73.23821
-40,600,-60.15687143,73.20307
-40,600,-63.69348571,72.68137
-40,600,-67.43144286,71.63897
-40,600,-71.3816,70.06377
-40,600,-75.55547143,67.97177
-40,600,-79.9652,65.40798
-40,600,-84.62367143,62.44162
-40,600,-89.54454286,59.1569
-40,600,-94.74225714,55.64228
-40,600,-100.2321286,51.9812
-40,600,-106.0304286,48.24672
-40,600,-112.1543429,44.50037
-40,600,-118.6221714,40.79469
-40,600,-125.4533286,37.17716
-40,600,-132.6684857,33.69368
-40,600,-140.2896143,30.39003
-40,600,-148.3401429,27.31075
-40,600,-156.8452857,24.49619
-40,600,-165.8314286,21.97885
-40,600,-175.3272857,19.78059
-40,600,-185.3632857,17.91136
-40,600,-195.9717143,16.36995
-40,600,-207.1871429,15.14596
-40,600,-219.0461429,14.2225
-40,600,-231.5877143,13.57868
-40,600,-244.8531429,13.19131
-40,600,-258.8861429,13.03572
-40,600,-273.7334286,13.08563
-40,600,-289.4441429,13.3127
-40,600,-306.0705714,13.68627
-40,600,-323.6684286,14.17422
-40,600,-342.2964286,14.74517
-40,600,-362.017,15.37204
-40,600,-382.8964286,16.03579
-40,600,-405.005,16.72793
-40,600,-428.417,17.45046
-40,600,-453.2111429,18.2128
-40,600,-479.4705714,19.02661
-40,600,-507.2837143,19.90021
-40,600,-536.7432857,20.83461
-40,600,-567.9481429,21.82296
-40,600,-601.0018571,22.8536
-40,600,-636.0145714,23.91601
-40,600,-673.1024286,25.00673
-40,600,-712.3882857,26.13261
-40,620,-25.35781429,47.2015
-40,620,-26.87422857,49.53602
-40,620,-28.47947143,51.96763
-40,620,-30.17875714,54.4742
-40,620,-31.97761429,57.02006
-40,620,-33.88184286,59.55596
-40,620,-35.89752857,62.0238
-40,620,-38.03107143,64.36389
-40,620,-40.28912857,66.52146
-40,620,-42.67867143,68.44984
-40,620,-45.20698571,70.1096
-40,620,-47.8817,71.46463
-40,620,-50.71077143,72.47767
-40,620,-53.70255714,73.10718
-40,620,-56.86584286,73.30744
-40,620,-60.20982857,73.03226
-40,620,-63.74425714,72.24202
-40,620,-67.47935714,70.91248
-40,620,-71.42595714,69.04299
-40,620,-75.59551429,66.66157
-40,620,-80.00015714,63.82486
-40,620,-84.6527,60.61281
-40,620,-89.5668,57.11919
-40,620,-94.75688571,53.44093
-40,620,-100.2382857,49.66881
-40,620,-106.0272571,45.88164
-40,620,-112.1410714,42.14447
-40,620,-118.5980571,38.51
-40,620,-125.4177143,35.02176
-40,620,-132.6207857,31.71731
-40,620,-140.2293286,28.63026
-40,620,-148.2668571,25.79061
-40,620,-156.7585714,23.22379
-40,620,-165.731,20.94898
-40,620,-175.2128571,18.97784
-40,620,-185.2342857,17.31399
-40,620,-195.8278571,15.9537
-40,620,-207.0278571,14.88723
-40,620,-218.871,14.10074
-40,620,-231.3961429,13.57783
-40,620,-244.6445714,13.30065
-40,620,-258.6601429,13.25016
-40,620,-273.4892857,13.4057
-40,620,-289.1814286,13.74421
-40,620,-305.7887143,14.2396
-40,620,-323.3665714,14.86303
-40,620,-341.9737143,15.58433
-40,620,-361.6722857,16.37473
-40,620,-382.5281429,17.20984
-40,620,-404.6111429,18.07183
-40,620,-427.9948571,18.9494
-40,620,-452.7575714,19.83537
-40,620,-478.9818571,20.72254
-40,620,-506.7548571,21.59979
-40,620,-536.1691429,22.45061
-40,620,-567.3224286,23.25543
-40,620,-600.318,23.9978
-40,620,-635.2651429,24.67212
-40,620,-672.2792857,25.28948
-40,620,-711.483,25.87871
-40,640,-24.73014286,45.84366
-40,640,-26.20725714,48.2367
-40,640,-27.77081429,50.73276
-40,640,-29.4259,53.30599
-40,640,-31.17784286,55.91583
-40,640,-33.03228571,58.50692
-40,640,-34.99508571,61.01388
-40,640,-37.0724,63.36889
-40,640,-39.27064286,65.50853
-40,640,-41.59654286,67.37736
-40,640,-44.05708571,68.92744
-40,640,-46.6596,70.11511
-40,640,-49.41177143,70.89731
-40,640,-52.32162857,71.22968
-40,640,-55.39762857,71.06785
-40,640,-58.64864286,70.37221
-40,640,-62.08407143,69.11547
-40,640,-65.71381429,67.29103
-40,640,-69.54835714,64.91988
-40,640,-73.59878571,62.05357
-40,640,-77.87688571,58.77171
-40,640,-82.39514286,55.1744
-40,640,-87.16685714,51.37124
-40,640,-92.20611429,47.46998
-40,640,-97.52787143,43.56739
-40,640,-103.1480571,39.74402
-40,640,-109.0836,36.06308
-40,640,-115.3524714,32.57234
-40,640,-121.9738429,29.30753
-40,640,-128.9681286,26.29564
-40,640,-136.3571,23.55723
-40,640,-144.164,21.10738
-40,640,-152.4134286,18.95571
-40,640,-161.132,17.10607
-40,640,-170.3478571,15.55659
-40,640,-180.0908571,14.30032
-40,640,-190.3932857,13.32652
-40,640,-201.289,12.62222
-40,640,-212.8141429,12.17372
-40,640,-225.0074286,11.9675
-40,640,-237.9097143,11.99036
-40,640,-251.5641429,12.22867
-40,640,-266.0168571,12.66693
-40,640,-281.3165714,13.28584
-40,640,-297.5151429,14.06094
-40,640,-314.6671429,14.96221
-40,640,-332.8308571,15.95547
-40,640,-352.0675714,17.00546
-40,640,-372.4425714,18.07969
-40,640,-394.0244286,19.15149
-40,640,-416.8861429,20.2008
-40,640,-441.1048571,21.21218
-40,640,-466.7618571,22.17098
-40,640,-493.9437143,23.05993
-40,640,-522.7412857,23.85857
-40,640,-553.2511429,24.54686
-40,640,-585.575,25.1124
-40,640,-619.821,25.55838
-40,640,-656.1031429,25.90849
-40,640,-694.5421429,26.20596
-40,660,-25.67178571,47.56797
-40,660,-27.2049,50.16801
-40,660,-28.82757143,52.87906
-40,660,-30.54498571,55.66414
-40,660,-32.36262857,58.46756
-40,660,-34.2862,61.21494
-40,660,-36.32172857,63.81949
-40,660,-38.4755,66.19226
-40,660,-40.75408571,68.25256
-40,660,-43.1644,69.93492
-40,660,-45.71362857,71.19112
-40,660,-48.40935714,71.98822
-40,660,-51.25951429,72.30462
-40,660,-54.27242857,72.12666
-40,660,-57.45688571,71.44718
-40,660,-60.82214286,70.26665
-40,660,-64.37798571,68.59649
-40,660,-68.13472857,66.46326
-40,660,-72.1033,63.91184
-40,660,-76.29527143,61.0058
-40,660,-80.72291429,57.82421
-40,660,-85.39918571,54.45483
-40,660,-90.33791429,50.98564
-40,660,-95.55371429,47.49659
-40,660,-101.0621286,44.05379
-40,660,-106.8797143,40.70715
-40,660,-113.0240143,37.49152
-40,660,-119.5137571,34.43026
-40,660,-126.3688286,31.53992
-40,660,-133.6103714,28.83442
-40,660,-141.2609143,26.32779
-40,660,-149.3442857,24.03503
-40,660,-157.8861429,21.97133
-40,660,-166.9131429,20.15037
-40,660,-176.454,18.58261
-40,660,-186.5394286,17.27412
-40,660,-197.2014286,16.22639
-40,660,-208.4745714,15.43689
-40,660,-220.3954286,14.90016
-40,660,-233.0031429,14.60897
-40,660,-246.3388571,14.55516
-40,660,-260.4468571,14.73003
-40,660,-275.3738571,15.12421
